id,win_date,account_name,salesforce_accountid,rep_name,opportunity_name,opportunity_stage,gtmx_team,account_prospecting_notes,opportunity_type,opportunity_software_mrr,line_items
e505dfef39febdc3a8aa3832569312a4,2025-12-29,SlapBox Sliders-Katy,001PV00002RosxWYAR,Justin Loder,SlapBox Sliders-Katy - Customer Upsell + Software,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),30.0,UberEats Integration ($30.00)
33ab88222224c74c07616d2d6df1e5b6,2025-12-29,Pine Isle,001PV00001R0vvvYAB,Kyle Wearner,Amendment for contract #00604949,Closed - Lost,Guest Pro,,Existing Business (Upsell),0.0,Toast Advertising Essentials ($0.00)
014a29344f22d313a5a0620bd5284c4b,2025-12-29,The Serve Pickleball and Kitchen,0014W00003MgKBFQA3,Carlita Jimenez,The Serve Pickleball and Kitchen - SMB POS - New Business,18. Live,Guest Pro,,New Business,2907.75,"14"" Toast Flex for Guest (Direct Attach), Toast Tap (On Counter) and MSR Credit Card Reader, Toast Printer, and Cash Drawer ($324.75), 14"" Toast Flex for Guest (Direct Attach), Toast Tap (On Counter) and MSR Credit Card Reader, and Toast Printer ($299.75), 14"" Toast Flex for Kitchen with Counter Stand ($187.25), 14"" Toast Flex with Counter Stand, Toast Tap (Direct Attach), Toast Printer, and Cash Drawer ($786.75), 14"" Toast Flex with Counter Stand, Toast Tap (Direct Attach), and Toast Printer ($749.25), 22"" Toast Flex for Kitchen with Wall Mount ($249.75), API Monthly Subscription ($18.75), Additional On Site Toast Contractor ($0.00), Additional Onboarding Products ($0.00), Additional Tablet Monthly Software Subscription ($262.50), Advanced Restaurant Management ($18.75), Catering and Events ($0.00), Core Implementation - 3+ Tablets ($0.00), Core Onboarding ($0.00), Digital Storefront ($0.00), Gift Card Conversion: Completed by Toast ($0.00), Gift Card Program Monthly Subscription ($37.50), Guided Guest Activation ($125.00), Handheld Monthly Software Subscription ($450.00), Inventory Management ($37.50), Invoice Automation ($134.25), Kitchen Display Screen Monthly Subscription ($52.50), Kitchen Impact Printer ($0.00), Local by Toast ($0.00), Marketing ($0.00), Online Ordering Monthly Subscription ($56.25), Payroll ($0.00), Payroll Essentials Onboarding ($250.00), Recipe Costing ($37.50), Restaurant Management ($0.00), Scheduling Pro ($52.50), Software Monthly Subscription ($67.50), Toast Catering and Events ($75.00), Toast Catering and Events Management Pro ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Essentials ($0.00), Toast Flex GFD Terminal Packages  14"" G2 ($0.00), Toast Flex KDS 14"" G2 ($0.00), Toast Flex KDS 22"" G2 ($0.00), Toast Flex Terminal Packages  14"" G2 ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi Only (US) ($1797.00), Toast Go® 3 Handheld Charging Dock (NA) ($149.25), Toast Kitchen Printer ($423.75), Toast Mobile Order & Pay ($51.75), Toast Payroll Essentials ($1350.00), Toast Restaurant Management Essentials ($0.00), Toast Tables ($0.00), Toast Tables Plus (Reservations + Waitlist) ($149.25), Upgrade to Toast Catering and Events Pro ($56.25), xtraCHEF ($0.00), xtraCHEF Invoice Automation Onboarding ($200.00), xtraCHEF Pro ($0.00), xtraChef Recipe and Inventory Onboarding ($300.00)"
3b0dd2d797446573fe37cbc4ea67111b,2025-12-29,Stanczyks,001PV00002YGwgBYAT,Gillian Shepherd,Terminal,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),0.0,"14"" Toast Flex with Counter Stand, Toast Tap (Direct Attach), Toast Printer, and Cash Drawer ($0.00), Toast Flex Terminal Packages  14"" G2 ($0.00)"
9999e128635200a1e344279a7c6c9d30,2025-12-29,,001PV00002YrScfYAF,Joe Dyman,La Palma - Millersburg,Closed - Lost,Guest Pro,,New Business,0.0,
5b311e9267c9e6eeaa0c8723c2a1d0d0,2025-12-29,Ticca tikka Indian cuisine,001PV00002gTlrzYAC,Rome Gomez,Ticca tikka Indian cuisine - SMB POS - New Business,18. Live,Guest Pro,,New Business,322.0,"14"" Toast Flex for Kitchen with Wall Mount ($599.20), 14"" Toast Flex with Counter Stand, Toast Tap (On Counter), Toast Printer, and Cash Drawer ($786.75), 3rd Party Delivery ($0.00), Access Points ($0.00), Core Onboarding ($0.00), Digital Storefront ($0.00), DoorDash Integration ($30.00), GrubHub Integration ($30.00), Handheld Monthly Software Subscription ($50.00), Kitchen Display Screen Monthly Subscription ($35.00), Local by Toast ($0.00), Online Ordering Monthly Subscription ($75.00), Pronto 8 Port Switch Non POE ($0.00), Pronto Indoor Access Point w/ POE Injector (NA) ($0.00), Pronto Router ($254.25), Routers ($0.00), Self Service Onboarding (SMB) ($0.00), Software Monthly Subscription ($72.00), Switches ($0.00), Third Party Delivery Integrations Package ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Essentials ($0.00), Toast Flex KDS 14"" G2 ($0.00), Toast Flex Terminal Packages  14"" G2 ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi Only (US) ($898.50), UberEats Integration ($30.00)"
f78e1a46b5a8e92d636c42fcd452933c,2025-12-29,Don's Cocktail Lounge,0014W000037Xg3CQAS,Madison Matthews,"Amendment for contract #00759037 Don's Cocktail Lounge <UPSELL 2 22"" KDS WM>",14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),0.0,"22"" Toast Flex for Kitchen with Wall Mount ($0.00), Toast Flex KDS 22"" G2 ($0.00)"
ca62628a02adc341940dbf78625c6897,2025-12-29,Deja Brew at The Pines,001PV00002hIt99YAC,Maria Floyd,Amendment for contract #00775036,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),0.0,Full Menu Build ($400.00)
f94ba0fc799ed0f39c63f74359e8f428,2025-12-29,Griffin's Steakhouse,001PV000011dY2LYAU,Max Baker,Griffin's Steakhouse,16. Closed - Onboarded,Guest Pro,,New Business,380.0,"14"" Toast Flex for Kitchen with Counter Stand ($0.00), 14"" Toast Flex with Counter Stand, Toast Tap (DA), and Toast Printer ($0.00), 14"" Toast Flex with Counter Stand, Toast Tap (Direct Attach), Toast Printer, and Cash Drawer ($0.00), 4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Additional Tablet Monthly Software Subscription ($100.00), Gift Card Program Monthly Subscription ($50.00), Kitchen Display Screen Monthly Subscription ($140.00), Marketing ($0.00), Onboarding Recap ($0.00), Onsite Install ($400.00), Pronto 24 Port Switch POE ($0.00), Pronto Router ($0.00), Routers ($0.00), Self-Built Menu ($0.00), Software Monthly Subscription ($90.00), Switches ($0.00), Toast Classroom Live and On-Demand ($0.00), Toast Flex KDS 14"" G2 ($0.00), Toast Flex Terminal Packages  14"" G2 ($0.00)"
44c5d94ee2d54cd2915984949b025904,2025-12-29,ZAAP Kitchen Lao & Thai Street Eats - Fort Worth,0014W000037WVupQAG,Kyle Wearner,Amendment for contract #00651099,Closed - Lost,Guest Pro,,Existing Business (Upsell),0.0,Toast Advertising Essentials ($0.00)
3491a484b530f5123473d6b42b72db62,2025-12-29,ZAAP Kitchen Lao & Thai Street Eats - Plano,0014W000037Wl08QAC,Kyle Wearner,Amendment for contract #00687465,Closed - Lost,Guest Pro,,Existing Business (Upsell),0.0,Toast Advertising Essentials ($0.00)
8f99ca1c8321c31c34deeaa204fdcfc6,2025-12-29,Bonton Farms - Parent,001PV00002KypvxYAB,Kyle Wearner,Bonton Farms - Parent - Payroll - Parent,Closed - Lost,Guest Pro,,Payroll,700.0,"Payroll ($0.00), Payroll Pro Onboarding ($500.00), Toast Payroll Pro ($700.00)"
08e59d23caa5fb294f82dfc0c30773e2,2025-12-29,Natraj's Tandoori - Jamboree,0014W00003JU7jLQAT,Ali Terwilliger,Ads - Jamboree -Amendment for contract #00644273,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),0.0,Toast Advertising Essentials ($0.00)
c419645c98bbf69bcc96150cf287297f,2025-12-29,Natraj's Indian Bistro - Rancho Santa Margarita,0014W00003CN09qQAD,Ali Terwilliger,Ads - RSM - Amendment for contract #00644310,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),0.0,Toast Advertising Essentials ($0.00)
64ebca3d9c1547b8579085b207ba8782,2025-12-29,ZAAP Kitchen Lao & Thai Street Eats - Casa Linda,0014W000037WV0SQAW,Kyle Wearner,Amendment for contract #00683947,Closed - Lost,Guest Pro,,Existing Business (Upsell),0.0,"Toast Advertising Essentials ($0.00), Toast Advertising Essentials ($0.00)"
0d7d6d1c7871695300cbb42303c19acc,2025-12-29,Buho Cocina y Cantina,0013c00001uNn6yAAC,Rachel Ibrahim,Amendment for contract #00616282,Closed - Lost,Guest Pro,,Existing Business (Upsell),0.0,"Pronto Router ($339.00), Routers ($0.00)"
5a1d4d996592dd07daa0390910038e6f,2025-12-29,,0014W00002xcJOTQA2,Kathryn Caine,Sunset Grill -  Restaurant - SMB POS - New Business,Closed - Lost,Guest Pro,,New Business,1605.2,"14"" Toast Flex for Kitchen with Wall Mount ($0.00), 14"" Toast Flex with Counter Stand, Toast Tap (Direct Attach), Toast Printer, and Cash Drawer ($0.00), 14"" Toast Flex with Counter Stand, Toast Tap (Direct Attach), and Toast Printer ($0.00), 3rd Party Delivery ($0.00), 4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Access Points ($0.00), Additional Tablet Monthly Software Subscription ($240.00), Black Toast Printer (Without Power Supply) ($0.00), Catering and Events ($0.00), Digital Storefront ($0.00), Digital Storefront Pro Upgrade ($74.00), DoorDash Integration ($30.00), Gift Card Program Monthly Subscription ($40.00), GrubHub Integration ($30.00), Handheld Monthly Software Subscription ($200.00), Kitchen Display Screen Monthly Subscription ($112.00), Kitchen Impact Printer ($0.00), Local by Toast ($0.00), Loyalty Program Monthly Subscription ($40.00), Marketing ($0.00), Marketing Monthly Subscription ($60.00), Menu Build: Completed by Toast ($250.00), Onboarding Recap ($0.00), Online Ordering Monthly Subscription ($75.00), Payroll ($0.00), Payroll Essentials Onboarding ($187.50), Pronto 24 Port Switch POE ($0.00), Pronto Indoor Access Point w/ POE Injector (NA) ($0.00), Pronto Router ($0.00), Routers ($0.00), SMS Marketing Base Subscription - 500 Monthly Texts ($8.00), Self Install ($0.00), Software Monthly Subscription ($72.00), Switches ($0.00), Thermal Printer ($0.00), Third Party Delivery Integrations Package ($0.00), Toast Catering and Events ($75.00), Toast Classroom Live and On-Demand ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Pro ($0.00), Toast Flex KDS 14"" G2 ($0.00), Toast Flex Terminal Packages  14"" G2 ($0.00), Toast Go 2 5-in-1 Charging Dock ($0.00), Toast Go 2 Handheld ($0.00), Toast Go Handheld G2 ($0.00), Toast Kitchen Printer ($0.00), Toast Marketing Essentials ($0.00), Toast Payroll Essentials ($360.00), Toast Tables ($0.00), Toast Tables Plus (Reservations + Waitlist) ($159.20), UberEats Integration ($30.00)"
a20a985b0c7ba2b93a0d7fdf7635e71f,2025-12-29,On a Roll,001PV00001zR6LpYAK,Rachel Ibrahim,On a Roll - Team management / Advertising,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),149.0,"Scheduling Pro ($70.00), Team Management ($0.00), Toast Advertising Essentials ($0.00), Toast Team Management Essentials ($0.00), Toast Tips Manager ($79.00)"
980eca8029e69c47c420edfe53128b78,2025-12-29,ZAAP Kitchen Lao & Thai Street Eats - Greenville,0014W000037WVt3QAG,Kyle Wearner,Amendment for contract #00672334,Closed - Lost,Guest Pro,,Existing Business (Upsell),0.0,Toast Advertising Essentials ($0.00)
ed86d100070a98e427a19f3c6a3834cf,2025-12-29,ZAAP Kitchen Lao & Thai Street Eats - Las Colinas,0014W000037WktgQAC,Kyle Wearner,Amendment for contract #00750269,Closed - Lost,Guest Pro,,Existing Business (Upsell),0.0,Toast Advertising Essentials ($0.00)
960b0b544139973859689e21e962a04e,2025-12-29,Bonehead Burger- MB NEW,001PV00002dpXtmYAE,Jake Baccay,Bonehead Burger- MB NEW - SMB POS - New Business,16. Closed - Onboarded,Guest Pro,,New Business,339.2,"14"" Toast Flex for Guest (Direct Attach), Toast Tap (On Counter) and MSR Credit Card Reader, and Toast Printer ($0.00), 14"" Toast Flex for Kitchen with Counter Stand ($0.00), 3rd Party Delivery ($0.00), Additional Onboarding Products ($0.00), Additional Tablet Monthly Software Subscription ($20.00), Catering and Events ($0.00), Core Implementation - 3+ Tablets ($524.50), Core Onboarding ($0.00), Digital Storefront ($0.00), DoorDash Integration ($12.00), Gift Card Program Monthly Subscription ($20.00), GrubHub Integration ($12.00), Guided Guest Activation ($125.00), Kitchen Display Screen Monthly Subscription ($14.00), Kitchen Impact Printer ($0.00), Local by Toast ($0.00), Loyalty Program Monthly Subscription ($20.00), Marketing ($0.00), Marketing Monthly Subscription ($30.00), Online Ordering Monthly Subscription ($30.00), Pronto 8 Port Switch Non POE ($0.00), Pronto Router ($0.00), Routers ($0.00), SMS Marketing Base Subscription - 500 Monthly Texts ($4.00), Software Monthly Subscription ($36.00), Switches ($0.00), Third Party Delivery Integrations Package ($0.00), Toast Catering and Events ($40.00), Toast Catering and Events Management Pro ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Essentials ($0.00), Toast Flex GFD Terminal Packages  14"" G2 ($0.00), Toast Flex KDS 14"" G2 ($0.00), Toast Kitchen Printer ($0.00), Toast Marketing Essentials ($0.00), Toast Mobile Order & Pay ($27.60), Toast Tips Manager ($31.60), UberEats Integration ($12.00), Upgrade to Toast Catering and Events Pro ($30.00)"
f38dfbcf908654b9b104b4950811042b,2025-12-29,ZAAP Kitchen Lao & Thai Street Eats - Park,0014W000037WqgNQAS,Kyle Wearner,Amendment for contract #00721979,Closed - Lost,Guest Pro,,Existing Business (Upsell),0.0,Toast Advertising Essentials ($0.00)
1913b15498519aee2eb19b9df30facca,2025-12-29,The Serve Pickleball and Kitchen - Parent Account,001PV00002i8QuGYAU,Carlita Jimenez,The Serve Pickleball and Kitchen Autogenerated POS Payroll,Closed Won,Guest Pro,,Payroll,1350.0,"Payroll ($0.00), Payroll Essentials Onboarding ($250.00), Toast Payroll Essentials ($1350.00)"
30ec2f369fc32a27bc780a4db52c58f4,2025-12-29,Bonehead Burger- IB 2 NEW,001PV00002dpjwWYAQ,Jake Baccay,Bonehead Burger- IB 2 NEW - SMB POS - New Business,16. Closed - Onboarded,Guest Pro,,New Business,339.2,"14"" Toast Flex for Guest (Direct Attach), Toast Tap (On Counter) and MSR Credit Card Reader, Toast Printer, and Cash Drawer ($0.00), 14"" Toast Flex for Kitchen with Counter Stand ($0.00), 3rd Party Delivery ($0.00), Additional Onboarding Products ($0.00), Additional Tablet Monthly Software Subscription ($20.00), Catering and Events ($0.00), Core Implementation - 3+ Tablets ($524.50), Core Onboarding ($0.00), Digital Storefront ($0.00), DoorDash Integration ($12.00), Gift Card Program Monthly Subscription ($20.00), GrubHub Integration ($12.00), Guided Guest Activation ($125.00), Kitchen Display Screen Monthly Subscription ($14.00), Kitchen Impact Printer ($0.00), Local by Toast ($0.00), Loyalty Program Monthly Subscription ($20.00), Marketing ($0.00), Marketing Monthly Subscription ($30.00), Online Ordering Monthly Subscription ($30.00), Pronto 8 Port Switch Non POE ($0.00), Pronto Router ($0.00), Routers ($0.00), SMS Marketing Base Subscription - 500 Monthly Texts ($4.00), Software Monthly Subscription ($36.00), Switches ($0.00), Third Party Delivery Integrations Package ($0.00), Toast Catering and Events ($40.00), Toast Catering and Events Management Pro ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Essentials ($0.00), Toast Flex GFD Terminal Packages  14"" G2 ($0.00), Toast Flex KDS 14"" G2 ($0.00), Toast Kitchen Printer ($0.00), Toast Marketing Essentials ($0.00), Toast Mobile Order & Pay ($27.60), Toast Tips Manager ($31.60), UberEats Integration ($12.00), Upgrade to Toast Catering and Events Pro ($30.00)"
597bed79d92c9d2196bb72f6663a5710,2025-12-29,Deja Brew at The Pines,001PV00002hIt99YAC,Maria Floyd,Deja Brew at The Pines- SMB POS - New Business,18. Live,Guest Pro,,New Business,573.4,"14"" Toast Flex for Guest (Direct Attach), Toast Tap (On Counter) and MSR Credit Card Reader, Toast Printer, and Cash Drawer ($0.00), 14"" Toast Flex with Counter Stand, Toast Tap (Direct Attach), Toast Printer, and Cash Drawer ($0.00), 3rd Party Delivery ($0.00), Additional Tablet Monthly Software Subscription ($50.00), Core Implementation - 3+ Tablets ($0.00), Core Onboarding ($0.00), Digital Storefront ($0.00), Digital Storefront Pro Upgrade ($74.00), DoorDash Integration ($0.00), Epson TM-M30ii Receipt Printer with Wireless Dongle ($0.00), Gift Card Program Monthly Subscription ($20.00), Handheld Monthly Software Subscription ($50.00), Local by Toast ($0.00), Loyalty Program Monthly Subscription ($20.00), Marketing ($0.00), Marketing Monthly Subscription ($30.00), Online Ordering Monthly Subscription ($75.00), Payroll ($0.00), Payroll Essentials Onboarding ($187.50), SMS Marketing Base Subscription - 500 Monthly Texts ($4.00), Scheduling Pro ($35.00), Software Monthly Subscription ($50.40), Thermal Printer ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Pro ($0.00), Toast Flex GFD Terminal Packages  14"" G2 ($0.00), Toast Flex Terminal Packages  14"" G2 ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi Only (US) ($0.00), Toast Marketing Essentials ($0.00), Toast Payroll Essentials ($135.00), UberEats Integration ($30.00)"
b1967fc3eea7bd4dfe88e8ec4b593ab4,2025-12-29,Moonshine Deck,0013c00001t7WkMAAU,Cole Lelli,Moonshine Deck- Advertising,Closed - Lost,Guest Pro,,Existing Business (Upsell),0.0,Toast Advertising Essentials ($0.00)
2af1e659dc73c67dac9d0dab49056531,2025-12-29,,001PV00002j3sCMYAY,Aidan Smyth,Cafe,Closed - Lost,Guest Pro,,New Business,0.0,
55e8313ee8671fa4d8681a03d1ff55a4,2025-12-29,Suffolk Punch 3- Birkdale Village 2025,001PV00001kb1LWYAY,Carlita Jimenez,Suffolk Punch 3- Birkdale Village 2025 [kitchen printer],14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),0.0,"Kitchen Impact Printer ($0.00), Toast Kitchen Printer ($84.75)"
2340d42552a8385530d25081a9620607,2025-12-29,Suffolk Punch 3- Birkdale Village 2025,001PV00001kb1LWYAY,Carlita Jimenez,Amendment <4 TG2s + GFD Bundle Terminal>,14. Closed - Sent to Onboarding,Guest Pro,,Existing Business (Upsell),200.0,"14"" Toast Flex for Guest (Direct Attach), Toast Tap (On Counter) and MSR Credit Card Reader, Toast Printer, and Cash Drawer ($324.75), Handheld Monthly Software Subscription ($200.00), Toast Flex GFD Terminal Packages  14"" G2 ($0.00), Toast Go 2 5-in-1 Charging Dock ($49.75), Toast Go 2 Handheld ($499.00), Toast Go Handheld G2 ($0.00)"
3bc24af45c0e7f8dcae620691887b44c,2025-12-29,Blank Slate,001PV00002bcX34YAE,Aidan Smyth,Blank Slate - SMB POS - New Business,16. Closed - Onboarded,Guest Pro,,New Business,439.2,"Catering and Events ($0.00), Core Implementation - 3+ Tablets ($0.00), Core Onboarding ($0.00), Handheld Monthly Software Subscription ($40.00), Kitchen Display Screen Monthly Subscription ($28.00), Software Monthly Subscription ($72.00), Toast Catering and Events ($80.00), Toast Catering and Events Management Pro ($0.00), Toast Tables ($0.00), Toast Tables Plus (Reservations + Waitlist) ($159.20), Upgrade to Toast Catering and Events Pro ($60.00)"
3fdcb76ef7b2605d223ba80c37ae6b82,2025-12-29,Link & Pin Northcross - 4101,0014W000037YjtiQAC,Carlita Jimenez,Link & Pin Northcross - 4101,16. Closed - Onboarded,Guest Pro,,New Business,1053.5,"14"" Toast Flex with Counter Stand, Toast Tap (Direct Attach), Toast Printer, and Cash Drawer ($0.00), 14"" Toast Flex with Counter Stand, Toast Tap (Direct Attach), and Toast Printer ($0.00), 22"" Toast Flex for Kitchen with Wall Mount ($0.00), 3rd Party Delivery ($0.00), API Monthly Subscription ($17.50), Access Points ($0.00), Additional On Site Toast Contractor ($0.00), Additional Onboarding Products ($0.00), Additional Tablet Monthly Software Subscription ($105.00), Advanced Restaurant Management ($17.50), Core Implementation - 3+ Tablets ($0.00), Core Onboarding ($0.00), Digital Storefront ($0.00), DoorDash Integration ($21.00), Gift Card Program Monthly Subscription ($35.00), Guided Guest Activation ($125.00), Handheld Monthly Software Subscription ($455.00), Kitchen Display Screen Monthly Subscription ($171.50), Kitchen Impact Printer ($0.00), Local by Toast ($0.00), Loyalty Program Monthly Subscription ($35.00), Marketing ($0.00), Marketing Monthly Subscription ($52.50), Online Ordering Monthly Subscription ($52.50), Pronto 48 Port Switch POE ($0.00), Pronto Indoor Access Point w/ POE Injector (NA) ($0.00), Pronto Outdoor Access Point w/ POE Injector (NA) ($0.00), Pronto Router ($0.00), Restaurant Management ($0.00), Routers ($0.00), SMS Marketing Base Subscription - 500 Monthly Texts ($7.00), Software Monthly Subscription ($63.00), Switches ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Essentials ($0.00), Toast Flex KDS 22"" G2 ($0.00), Toast Flex Terminal Packages  14"" G2 ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi Only (US) ($0.00), Toast Kitchen Printer ($0.00), Toast Marketing Essentials ($0.00), Toast Restaurant Management Essentials ($0.00), UberEats Integration ($21.00)"
ed56f903edaaa8bcdf2eb6ae4d82af19,2025-12-29,ZAAP Kitchen Lao & Thai Street Eats - Dallas,001PV000016ZsuQYAS,Kyle Wearner,Amendment for contract #00553031,Closed - Lost,Guest Pro,,Existing Business (Upsell),0.0,Toast Advertising Essentials ($0.00)
9518fa404e1c3ca713217a2f9ebc6bd4,2025-12-29,Beanie Ben's Breakfast Tacos - Parent Account,001PV00002iNw5nYAC,Max Baker,Beanie Ben's Breakfast Tacos Autogenerated POS Payroll,Closed Won,Guest Pro,,Payroll,90.0,"Payroll ($0.00), Payroll Essentials Onboarding ($250.00), Toast Payroll Essentials ($90.00)"
f8ed0412c553b57245c319bb6ffc0f47,2025-12-29,,001PV00002aRRG5YAO,Jamison Mares,It's A Wrap Thousand Palms - SMB POS - New Business,Closed - Lost,Guest Pro,,New Business,270.9,"14"" Toast Flex for Guest (Direct Attach), Toast Tap (On Counter) and MSR Credit Card Reader, Toast Printer, and Cash Drawer ($96.78), 22"" Toast Flex for Kitchen with Wall Mount ($37.26), Access Points ($0.00), Core Onboarding ($0.00), Digital Storefront ($0.00), Gift Card Program Monthly Subscription ($42.50), Handheld Monthly Software Subscription ($42.50), Kitchen Display Screen Monthly Subscription ($29.75), Kitchen Impact Printer ($0.00), Local by Toast ($0.00), Marketing ($0.00), Online Ordering Monthly Subscription ($75.00), Pronto 8 Port Switch Non POE ($0.00), Pronto Indoor Access Point w/ POE Injector (NA) ($0.00), Pronto Router ($0.00), Routers ($0.00), Self Service Onboarding (SMB) ($49.75), Software Monthly Subscription ($81.00), Switches ($0.00), Toast Advertising Essentials ($0.15), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Essentials ($0.00), Toast Flex GFD Terminal Packages  14"" G2 ($0.00), Toast Flex KDS 22"" G2 ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi Only (US) ($22.34), Toast Kitchen Printer ($0.00)"
77ecff22b4ff9ad5d8b1a1176844307d,2025-12-29,Domo Sushi,0014W000037YVo8QAG,Austin Story,Domo Sushi - SMB POS - New Business,16. Closed - Onboarded,Guest Pro,"7/10- 80% sure they use Clover, no OO",New Business,230.0,"14"" Toast Flex with Counter Stand, Toast Tap (Direct Attach), Toast Printer, and Cash Drawer ($0.00), 14"" Toast Flex with Counter Stand, Toast Tap (Direct Attach), and Toast Printer ($0.00), 3rd Party Delivery ($0.00), 4-Course Onboarding - Optional Add-Ons ($0.00), 4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Access Points ($0.00), Additional Tablet Monthly Software Subscription ($75.00), Digital Storefront ($0.00), Gift Card Program Monthly Subscription ($0.00), Handheld Monthly Software Subscription ($0.00), Kitchen Impact Printer ($0.00), Local by Toast ($0.00), Marketing ($0.00), Menu Template ($125.00), Onboarding Recap ($0.00), Online Ordering Monthly Subscription ($75.00), Onsite Install ($400.00), Onsite Support ($750.00), Pronto 24 Port Switch POE ($0.00), Pronto Indoor Access Point w/ POE Injector (NA) ($0.00), Pronto Router ($0.00), Routers ($0.00), Software Monthly Subscription ($50.00), Switches ($0.00), Toast Classroom Live and On-Demand ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Essentials ($0.00), Toast Flex Terminal Packages  14"" G2 ($0.00), Toast Go 2 Handheld ($0.00), Toast Go Handheld G2 ($0.00), Toast Kitchen Printer ($0.00), UberEats Integration ($30.00)"
d526a0f5d9959ade1296fb5302f66aa8,2025-12-29,Beanie Ben's Breakfast Tacos,001PV00002hLutTYAS,Max Baker,Beanie Ben's Breakfast Tacos - SMB POS - New Business,16. Closed - Onboarded,Guest Pro,,New Business,399.5,"14"" Toast Flex for Guest (Direct Attach), Toast Tap (On Counter) and MSR Credit Card Reader, Toast Printer, and Cash Drawer ($0.00), 4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Access Points ($0.00), Cellular for Toast Go Monthly Subscription ($20.00), Digital Storefront ($0.00), Handheld Monthly Software Subscription ($50.00), Kitchen Impact Printer ($0.00), Local by Toast ($0.00), Onboarding Recap ($0.00), Online Ordering Monthly Subscription ($75.00), Payroll ($0.00), Payroll Essentials Onboarding ($250.00), Pronto 8 Port Switch Non POE ($0.00), Pronto Outdoor Access Point w/ POE Injector (NA) ($0.00), Pronto Router ($0.00), Routers ($0.00), Scheduling Pro ($35.00), Self Install ($0.00), Self-Built Menu ($0.00), Software Monthly Subscription ($90.00), Switches ($0.00), Team Management ($0.00), Toast Classroom Live and On-Demand ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Essentials ($0.00), Toast Flex GFD Terminal Packages  14"" G2 ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi + Cellular (US) ($0.00), Toast Kitchen Printer ($0.00), Toast Payroll Essentials ($90.00), Toast Team Management Essentials ($0.00), Toast Tips Manager ($39.50)"
dedd1fa9797737ee562bbf217eb30a6f,2025-12-29,ZAAP Kitchen Lao & Thai Street Eats - Abrams,0014W000037Wqg3QAC,Kyle Wearner,Amendment for contract #00672656,Closed - Lost,Guest Pro,,Existing Business (Upsell),0.0,Toast Advertising Essentials ($0.00)
81dce36e0ee3a29ea1cf4340803f9ea2,2025-12-29,Primrose Bar & Lounge,001PV00001RT9BAYA1,Gillian Shepherd,Primrose Bar & Lounge,18. Live,Guest Pro,,New Business,329.4,"14"" Toast Flex with Counter Stand, Toast Tap (Direct Attach), Toast Printer, and Cash Drawer ($268.96), Access Points ($0.00), Additional On Site Toast Contractor ($0.00), Additional Onboarding Products ($0.00), Additional Tablet Monthly Software Subscription ($75.00), Cellular for Toast Go Monthly Subscription ($40.00), Core Implementation - 3+ Tablets ($0.00), Core Onboarding ($0.00), Guided Guest Activation ($125.00), Handheld Monthly Software Subscription ($50.00), Pronto 24 Port Switch POE ($0.00), Pronto Indoor Access Point w/ POE Injector (NA) ($0.00), Pronto Router ($0.00), Routers ($0.00), Software Monthly Subscription ($45.00), Switches ($0.00), Toast Flex Terminal Packages  14"" G2 ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi + Cellular (US) ($0.00), Toast Tables ($0.00), Toast Tables Plus (Reservations + Waitlist) ($119.40)"
